date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:15	261197/261197	---M--	200	added ('OK')	image/jpeg	etag:%223fc4d-5e78a22f06e7a%22	https://ldnl.construction/LaganDott/pics/20220804_114232057.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/LaganDott/pics/20220804_114232057.jpg	(from https://ldnl.construction/)
11:54:15	411317/411317	---M--	200	added ('OK')	image/jpeg	etag:%22646b5-5e7ff547b9418%22	https://ldnl.construction/01.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/01.jpg	(from https://ldnl.construction/)
11:54:16	347919/347919	---M--	200	added ('OK')	image/jpeg	etag:%2254f0f-5e78a22f06e7a%22	https://ldnl.construction/LaganDott/pics/20220804_111159056.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/LaganDott/pics/20220804_111159056.jpg	(from https://ldnl.construction/)
11:54:16	445597/445597	---M--	200	added ('OK')	image/jpeg	etag:%226cc9d-5e78a253caf5e%22	https://ldnl.construction/LaganDott/pics/20220817_153622.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/LaganDott/pics/20220817_153622.jpg	(from https://ldnl.construction/)
11:54:16	205264/205264	---M--	200	added ('OK')	image/jpeg	etag:%22321d0-5e7ec955cc96b%22	https://ldnl.construction/pexels-david-mcbee-392031.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/pexels-david-mcbee-392031.jpg	(from https://ldnl.construction/)
11:54:18	207200/207200	---M--	200	added ('OK')	image/jpeg	etag:%2232960-5e83b610d3b9d%22	https://ldnl.construction/Our%20Team/Andrew.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Andrew.jpg	(from https://ldnl.construction/)
11:54:18	209210/209210	---M--	200	added ('OK')	image/jpeg	etag:%223313a-5e83b610d3b9d%22	https://ldnl.construction/Our%20Team/Tony%20(2).JPG	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Tony%20(2).jpg	(from https://ldnl.construction/)
11:54:19	238557/238557	---M--	200	added ('OK')	image/jpeg	etag:%223a3dd-5e83b610d3b9d%22	https://ldnl.construction/Our%20Team/Prathap.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Prathap.jpg	(from https://ldnl.construction/)
11:54:19	5701361/5701361	---M--	200	added ('OK')	video/webm	etag:%2256fef1-5e7ee5adff6e3%22	https://ldnl.construction/Drone%20Footage%207.webm	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Drone%20Footage%207.webm	(from https://ldnl.construction/)
11:54:19	58414/58414	---M--	200	added ('OK')	image/jpeg	etag:%22e42e-5e97b45abf9bc%22	https://ldnl.construction/Adrian.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Adrian.jpg	(from https://ldnl.construction/)
11:54:19	44699/44699	---M--	200	added ('OK')	image/jpeg	etag:%22ae9b-5e906061b5006%22	https://ldnl.construction/RAM.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/RAM.jpg	(from https://ldnl.construction/)
11:54:20	33341/33341	---M--	200	added ('OK')	image/jpeg	etag:%22823d-5e7ff6206f6c0%22	https://ldnl.construction/Our%20Team/Subhendu.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Subhendu.jpg	(from https://ldnl.construction/)
11:54:20	64038/64038	---M--	200	added ('OK')	image/jpeg	etag:%22fa26-5e7ff6206f6c0%22	https://ldnl.construction/Our%20Team/John.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/John.jpg	(from https://ldnl.construction/)
11:54:21	70220/70220	---M--	200	added ('OK')	image/jpeg	etag:%221124c-5e7ff6206f6c0%22	https://ldnl.construction/Our%20Team/Farida.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Farida.jpg	(from https://ldnl.construction/)
11:54:22	181992/181992	---M--	200	added ('OK')	image/jpeg	etag:%222c6e8-5e966d6fb0dc0%22	https://ldnl.construction/drive-download-20220924T065126Z-001/Mario.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/drive-download-20220924T065126Z-001/Mario.jpg	(from https://ldnl.construction/)
11:54:22	242209/242209	---M--	200	added ('OK')	image/jpeg	etag:%223b221-5e966d6fafe20%22	https://ldnl.construction/Ajay.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Ajay.jpg	(from https://ldnl.construction/)
11:54:23	84504/84504	---M--	200	added ('OK')	image/jpeg	etag:%2214a18-5e7ff6206f6c0%22	https://ldnl.construction/Our%20Team/Leslie.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Leslie.jpg	(from https://ldnl.construction/)
11:54:23	65797/65797	---M--	200	added ('OK')	image/jpeg	etag:%2210105-5e7ff6206f6c0%22	https://ldnl.construction/Our%20Team/Phillip.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Phillip.jpg	(from https://ldnl.construction/)
11:54:23	87481/87481	---M--	200	added ('OK')	image/jpeg	etag:%22155b9-5e7ff6206f6c0%22	https://ldnl.construction/Our%20Team/Mark.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Mark.jpg	(from https://ldnl.construction/)
11:54:24	74986/74986	---M--	200	added ('OK')	image/jpeg	etag:%22124ea-5e83b610d3b9d%22	https://ldnl.construction/Our%20Team/Richard.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Our%20Team/Richard.jpg	(from https://ldnl.construction/)
11:54:24	111378/111378	---M--	200	added ('OK')	image/jpeg	etag:%221b312-5ed47446e6e16%22	https://ldnl.construction/Company%20Organizational%20Chart%20WEB2.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Company%20Organizational%20Chart%20WEB2.jpg	(from https://ldnl.construction/)
11:54:25	279/279	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Jan%202023%2008:54:26%20GMT	https://ldnl.construction/home-1.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/home-1.html	(from https://ldnl.construction/)
11:54:25	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ce6a10-4d7%22	https://ldnl.construction/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://ldnl.construction/)
11:54:25	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=62849b600f97da595f555ab5	C:/My%20Web%20Sites/Lagan%20construction/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c89062.js	(from https://ldnl.construction/)
11:54:26	621054/621054	---MCZ	200	added ('OK')	application/javascript	etag:W/%22110cd1-5e7fd6313d466-gzip%22	https://ldnl.construction/webflow.8383d9046.js	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/webflow.8383d9046.js	(from https://ldnl.construction/)
11:54:26	246401/246401	---M--	200	added ('OK')	image/jpeg	etag:%223c281-5e7ed93c5e615%22	https://ldnl.construction/b.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/b.jpg	(from https://ldnl.construction/construction)
11:54:27	591843/591843	---M--	200	added ('OK')	image/jpeg	etag:%22907e3-5e7ed93c5f5b5%22	https://ldnl.construction/d.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/d.jpg	(from https://ldnl.construction/construction)
11:54:28	380066/380066	---M--	200	added ('OK')	image/jpeg	etag:%225cca2-5e7ed93c5e615%22	https://ldnl.construction/c.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/c.jpg	(from https://ldnl.construction/construction)
11:54:28	259740/259740	---M--	200	added ('OK')	image/jpeg	etag:%223f69c-5e7ed97ca078b%22	https://ldnl.construction/e.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/e.jpg	(from https://ldnl.construction/construction)
11:54:29	1284645/1284645	---M--	200	added ('OK')	image/png	etag:%22139a25-5e7eda744f4c8%22	https://ldnl.construction/j%20(2).png	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/j%20(2).png	(from https://ldnl.construction/feasibility)
11:54:30	256193/256193	---M--	200	added ('OK')	image/jpeg	etag:%223e8c1-5e7eda744e528%22	https://ldnl.construction/h.jpeg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/h.jpg	(from https://ldnl.construction/hsse)
11:54:30	1104193/1104193	---M--	200	added ('OK')	image/jpeg	etag:%2210d941-5e83b4c7df578%22	https://ldnl.construction/be.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/be.jpg	(from https://ldnl.construction/hsse)
11:54:30	402697/402697	---M--	200	added ('OK')	image/jpeg	etag:%2262509-5e7eda744e528%22	https://ldnl.construction/i.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/i.jpg	(from https://ldnl.construction/hsse)
11:54:30	569744/569744	---M--	200	added ('OK')	application/pdf	etag:%228b190-5ed2063aa9d49%22	https://ldnl.construction/docs/1.%20ESIA%20Volume%20I%20Non%20Technical%20Summary%20KIBP.pdf	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/docs/1.%20ESIA%20Volume%20I%20Non%20Technical%20Summary%20KIBP.pdf	(from https://ldnl.construction/hsse)
11:54:49	668191/668191	---M--	200	added ('OK')	image/jpeg	etag:%22a321f-5e83b3fb7980a%22	https://ldnl.construction/a%20(2).jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/a%20(2).jpg	(from https://ldnl.construction/quality)
11:54:49	11069241/11069241	---M--	200	added ('OK')	application/pdf	etag:%22a8e739-5ed2063abb68e%22	https://ldnl.construction/docs/2.%20ESIA%20Volume%20II%20ESIA%20KIBP.pdf	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/docs/2.%20ESIA%20Volume%20II%20ESIA%20KIBP.pdf	(from https://ldnl.construction/hsse)
11:54:50	592975/592975	---M--	200	added ('OK')	image/jpeg	etag:%2290c4f-5e90699a6b0ca%22	https://ldnl.construction/Aa.jpg	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/Aa.jpg	(from https://ldnl.construction/quality)
11:54:50	4693/4693	---MCZ	200	added ('OK')	text/html	date:Sat,%2028%20Jan%202023%2008:54:52%20GMT	https://ldnl.construction/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/cdn-cgi/l/email-protection.html	(from https://ldnl.construction/contact)
11:54:51	279/279	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Jan%202023%2008:54:52%20GMT	https://ldnl.construction/index.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/index-2.html	(from https://ldnl.construction/projects/new-case.html)
11:54:51	8294285/8294285	---M--	200	added ('OK')	application/pdf	etag:%227e8f8d-5ed2063b21f50%22	https://ldnl.construction/docs/4.%20ESIA%20Volume%20IV%20Specialist%20Studies%20KIBP.pdf	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/docs/4.%20ESIA%20Volume%20IV%20Specialist%20Studies%20KIBP.pdf	(from https://ldnl.construction/hsse)
11:54:51	43836/43836	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/home-2.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/home-2.html	(from https://ldnl.construction/projects/new-case.html)
11:54:51	71302/71302	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/home-3.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/home-3.html	(from https://ldnl.construction/projects/new-case.html)
11:54:52	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae19d7%22	https://ldnl.construction/about-us-1	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/about-us-1.html	(from https://ldnl.construction/projects/new-case.html)
11:54:52	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae19d7%22	https://ldnl.construction/about-us-2	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/about-us-2.html	(from https://ldnl.construction/projects/new-case.html)
11:54:53	27813/27813	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/our-services.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/our-services.html	(from https://ldnl.construction/projects/new-case.html)
11:54:53	26678/26678	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/services/accurate-measurements.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/services/accurate-measurements.html	(from https://ldnl.construction/projects/new-case.html)
11:54:53	25305/25305	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/career.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/career.html	(from https://ldnl.construction/projects/new-case.html)
11:54:54	23887/23887	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/job-positions/painter-and-designer.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/job-positions/painter-and-designer.html	(from https://ldnl.construction/projects/new-case.html)
11:54:54	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae2977%22	https://ldnl.construction/our-team	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/our-team.html	(from https://ldnl.construction/projects/new-case.html)
11:54:55	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae2977%22	https://ldnl.construction/our-clients	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/our-clients.html	(from https://ldnl.construction/projects/new-case.html)
11:54:56	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae3917%22	https://ldnl.construction/testimonials	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/testimonials.html	(from https://ldnl.construction/projects/new-case.html)
11:54:57	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae2977%22	https://ldnl.construction/contact-us-2	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/contact-us-2.html	(from https://ldnl.construction/projects/new-case.html)
11:54:58	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae2977%22	https://ldnl.construction/contact-us-3	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/contact-us-3.html	(from https://ldnl.construction/projects/new-case.html)
11:54:59	16/16	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2019:36:31%20GMT	https://ldnl.construction/faq.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/faq.html	(from https://ldnl.construction/projects/new-case.html)
11:54:59	33298/33298	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects-1.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects-1.html	(from https://ldnl.construction/projects/new-case.html)
11:55:00	28277/28277	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/projects-2.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/projects-2.html	(from https://ldnl.construction/projects/new-case.html)
11:55:01	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae2977%22	https://ldnl.construction/coming-soon	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/coming-soon.html	(from https://ldnl.construction/projects/new-case.html)
11:55:01	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae2977%22	https://ldnl.construction/our-process	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/our-process.html	(from https://ldnl.construction/projects/new-case.html)
11:55:02	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5addb57%22	https://ldnl.construction/404	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/404.html	(from https://ldnl.construction/projects/new-case.html)
11:55:03	16/16	---M--	200	added ('OK')	text/html	etag:%2210-5e455d5ae3917%22	https://ldnl.construction/services/project-planning	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/services/project-planning.html	(from https://ldnl.construction/projects/new-case.html)
11:55:04	26687/26687	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/services/constant-maintenance.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/services/constant-maintenance.html	(from https://ldnl.construction/projects/new-case.html)
11:55:05	25444/25444	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-grid.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-grid.html	(from https://ldnl.construction/projects/new-case.html)
11:55:05	25877/25877	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-classic.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-classic.html	(from https://ldnl.construction/projects/new-case.html)
11:55:06	28882/28882	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-sidebar.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-sidebar.html	(from https://ldnl.construction/projects/new-case.html)
11:55:07	33455/33455	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2013:01:41%20GMT	https://ldnl.construction/blog-posts/webflow-website-audit-by-a-website-maintenance-company.html	C:/My%20Web%20Sites/Lagan%20construction/ldnl.construction/blog-posts/webflow-website-audit-by-a-website-maintenance-company.html	(from https://ldnl.construction/projects/new-case.html)
